"RT @MattNorlander: Before he headed to the bus, Ja Morant went back out into the arena to give his shoes to a young boy. https://t.co/j3BsQ…",0,2619
Auburn with one-handed highlights on BOTH ends of the floor. https://t.co/aLYPKN4PDC,648,168
Jordan Murphy's teammates show him love in his last game as a Minnesota Golden Gopher. https://t.co/dxlmzVIWPG,701,85
HE JUST CROWBAR-ED ONE IN. https://t.co/XeVuWNKmCi,670,92
"Nobody can contain the legend that is Carsen Edwards.

5 three-pointers in the first half for the Purdue captain. https://t.co/CX2wcB9N94",605,133
"FEED THE BIG MAN!

Matt Haarms sparking a Purdue run against the defending national champs. https://t.co/jgVz2jlBws",74,6
"Don’t come into the paint.
Brandon Clarke has MORE blocks than missed shots this season.

Blocks: 106
Missed Shots: 102 https://t.co/I9xQqyEdjm",453,138
Just a chill alley-oop for Michigan State. https://t.co/aJamQo7WHJ,608,71
Ja Morant makes an emotional exit for what could be his final game with Murray State. https://t.co/V7xZAt1R4R,357,60
https://t.co/lRKoa2gHt3,265,53
Brandon Clarke has this crowd absolutely SHOCKED. https://t.co/oYXRj88zxY,377,58
The @Umichbball locker room is a fun place to be after a big win. https://t.co/KckVab8aE1,336,60
SHOWTIME in Salt Lake City. https://t.co/eoUC7ADi3q,191,26
LISTEN TO THIS DUNK https://t.co/lZhnfrLN9Z,1804,424
Find better ball movement. Ya can't. https://t.co/FSOospKECA,120,25
Terance you are the Mann! https://t.co/XfFW9gVzUz,64,20
"Hoop &amp; the harm!

Jordan Poole helps @UmichBball to its biggest lead of the day. https://t.co/szErx20OQI",623,74
This dude Ja might be good at basketball. https://t.co/OHUbWXaF5V,779,86
"Ja Morant ain't done yet!

Starting 3/3 from deep in this one. https://t.co/fnluhfdbkG",533,120
RT @CBSSportsHQ: Nobody's perfect ¯\_(ツ)_/¯ https://t.co/PnwrKMaK2m,0,29
Charles Matthews HAMMERS IT HOME! https://t.co/aXXN9QzZ48,211,41
RT @CBSSportsHQ: Fletcher Magee’s 0-12 from 3-point range is the most 3-point attempts without a make in NCAA Tournament history https://t.…,0,74
"RT @JonRothstein: The most underrated thing about John Calipari as a head coach?

The way his teams get into the opponent defensively.

Eli…",0,123
"It was not Fletcher Magee's day.

Kentucky is poised to hang on. https://t.co/AS5KjPZ83e",538,77
More like Nathan HOOPER! https://t.co/LT03pMWIdR,54,11
Fletcher Magee. CLUTCH BUCKETS. https://t.co/4kOzGyHYQf,304,38
make a wish https://t.co/5T3eNqEUiR,828,192
Nick Richards makes lobs look TOO easy for @KentuckyMBB. https://t.co/JEFYNqQgXB,175,31
"RT @CBSSportsHQ: “They’ve been through a lot. We know the story of the adversity they’ve gone through.”

Tony Benford talks about how @LSUB…",0,9
"RT @CBSSportsHQ: “It is a very humbling feeling. I’m going to keep going out and continue to make plays for my guys.”

Tremont Waters talks…",0,52
RT @MarchMadnessTV: 2019 NCAA Tournament delivers historic First Round audiences across all platforms #MarchMadness https://t.co/QMUY2gZVLS,0,35
"TREMONT WATERS. FOR THE WIN.

LSU IS HEADED TO THE SWEET 16. https://t.co/1mat4D1khr",887,248
BIG. TIME. BUCKETS. https://t.co/tA9WNJ98C1,118,33
Maryland vs. LSU just turned into a block party. https://t.co/pmRjjMgc6m,242,34
"ALL THE WAY BACK!

Maryland ties the game. https://t.co/bJc0KQmtXa",226,37
Don't let big man Bruno that close to the hoop. https://t.co/D1y4UFYo09,302,31
RT @CBSSportsHQ: Only 1️⃣ perfect bracket remains in our https://t.co/Pqel3jh2py bracket game https://t.co/XVTNWFmKAP,0,7
"On this day in 2008, Steph put Davidson on his back and powered them past Georgetown &amp; into the Sweet 16. (via @CBSSportsHQ)

https://t.co/A8X5Y83Lzf",1524,469
"Virginia Tech is on to the next one.

@HokiesMBB gets its first NCAA Tournament win since 2007 https://t.co/pHrjTRhWz5",109,19
RT @CBSSportsNet: The Madness doesn't stop at the final buzzer. We're running it back on CBS Sports Network. https://t.co/KIhePP3vq2,0,6
.@HokiesMBB droppin' dimes from the high post. https://t.co/sNZqsvTq92,82,11
"Survive and advance! 

@OhioStateHoops is moving on. https://t.co/GFkoduMa7C",629,93
https://t.co/65COoAiMNE,50,8
Iowa State Onions! https://t.co/6tdeoYq9y5,148,20
wut https://t.co/aYP8oRQBv8,6691,1679
This isn't fair https://t.co/nKgVK4rsmw,205,40
His name is Little. His game is 💪 https://t.co/u8s3eXB4sa,489,72
"The Tarheels have awoken.

@UNC_Basketball putting on a passing clinic. https://t.co/girvArrlJT",183,28
Access DENIED. https://t.co/9aSvaGSCty,34,8
He met Tacko at the Summit. https://t.co/9aqpfr4a6L,335,60
TACKO FALL SMASH. https://t.co/WbzL4H5wZK,828,107
"""Why don't they just give it to him?"" 😂 https://t.co/ZEBfh9KH8x",173,37
"MY GOODNESS.

Liberty is looking for that upset. https://t.co/8XXvpjE5vW",165,23
"RT @MattNorlander: Coby White's having maybe the best freshman season ever for @UNC_Basketball. And he’s doing so for his dad, who was quic…",0,50
"RT @CBSSportsHQ: Final score:

North Dakota State 62
Zion + RJ + Cam 63 https://t.co/PRowhfLdau",0,16
Houston with a DOMINANT win in the 1st Round. https://t.co/g78QmvCDCn,211,33
".@HailStateMBK, you are cleared for takeoff. 🚀 https://t.co/Xc5AD674mM",49,12
"Jam session: 10/10

Bench reaction: 💯/💯

@LibertyMBB https://t.co/hbCdGdd4LE",114,26
.@DukeMBB has turned this into a dunk contest https://t.co/Tc114c4O7H,213,57
Sometimes you just feel bad for the rim https://t.co/2saoZo8433,110,27
This Zion kid might be pretty good https://t.co/n9dj65yOiT,854,267
Possible to miss a dunk because you jumped too high? https://t.co/9cBukMu1Fi,67,12
A finish with a side order of sauce. https://t.co/nqcbNX0slD,104,17
"RJ Barrett, HAMMER TIME. https://t.co/sHhameOeZZ",139,44
"Got to work Vinnie Shahid, go to work. https://t.co/4P2P9Oqv0o",62,19
A dunk to make dad proud. https://t.co/Sin1QidhrL,548,63
North Dakota State isn't scared. https://t.co/u3sxrq645J,641,110
"North Dakota State, meet Zion Williamson. https://t.co/B4i2WdufQU",557,112
This block was straight-up rude https://t.co/b5cl5C7ZP6,408,56
Wisconsin -- how about a little help for Ethan Happ??? https://t.co/c61nJhw6UL,249,35
QUACK ATTACK https://t.co/ews5OkPslU,205,75
The Buffalo Bulls are circling the wagon. https://t.co/UwsfqRIOCw,891,145
https://t.co/yr4GtFh3f0,51,13
"""Masterful!"" https://t.co/h6xbOwrEy2",216,30
.@OregonMBB showing off some elite concentration on this lob. https://t.co/o5J0HaRJen,160,18
Admiral: https://t.co/recH2nJ4cE,62,13
"What a sweet dish. 
The Bulls are running. https://t.co/rdYgYIykCT",88,11
Jordan Burns from outer space! https://t.co/IDjjexoy2q,464,118
UC Irvine with its FIRST win in NCAA Tournament HISTORY. https://t.co/S2voLpMBT8,1559,373
ANTEATERS STAND UP https://t.co/LO4eOsPMQN,297,80
Kansas State is in BIG trouble. https://t.co/GznwvqQevg,419,34
Virginia fans... https://t.co/ECHisTBYmY,442,104
Wonder how this guy is doing right now https://t.co/wVjAuUvQs5,264,50
Gardner-Webb mood https://t.co/2G4h6YOX2s,178,48
A 16-seed hitting shots against Virginia? Seen this before. https://t.co/vw6bmFMOgg,719,65
Hunter is here. https://t.co/L3WqIId8UD,326,41
Throw it up and put it DOWN! https://t.co/JWA3VSbGGB,432,58
"OH BABY, THE ONE-HANDED OOP https://t.co/UkVg0udZf4",250,53
"- Hit three at the buzzer to tie the game at halftime 
- Immediately run outta there https://t.co/YHA22AiKWI",396,37
This layup attempt did not go as planned. https://t.co/kVV8dttIe2,452,38
Did you know anteaters could spin? https://t.co/lEyyH1sXit,364,33
"RT @CBSSportsHQ: “This year, obviously we won the regular season championship, won the OVC championship, and now we’re looking forward to w…",0,6
LOOK OUT! https://t.co/4CRtX5Fbd5,76,17
Tariq Owens comes sailing OUT OF THE RAFTERS. https://t.co/m3AoamsEag,286,25
https://t.co/AU3RvlpD7L,185,38
Early onions. https://t.co/5Ov9I3RnpF,460,91
Breein Tyree... HELLO! https://t.co/3MH8xV3xB1,252,23
NOPE. NOT TODAY. https://t.co/fHHdm9nWRw,21,6
Jarrett Culver with the smooth ACROBATIC finish through traffic. https://t.co/Fj7q713POJ,149,13
Jarron Cumberland: confirmed sauce boss. https://t.co/mJsO13Xg11,52,15
Jordan Bohannon FROM THE NEXT COUNTY! https://t.co/PMLO6AwL8v,169,32
Backdoor REVERSE cram. https://t.co/Vnka2JHG6Z,353,31
"Stop. Turn. Cash.

Jordan Bohannon with a smooth bucket before the halftime buzzer. https://t.co/YdjSvgdMYS",176,24
"The Bearcats mean BUSINESS today.

That's a 12-0 run for Cincinnati. https://t.co/9fyY6mk2Ug",176,26
RT @MarchMadnessTV: CBS Sports and Turner Sports’ coverage of 2019 NCAA Tournament ties for second highest-rated first Thursday since 1991…,0,38
RT @MarchMadnessTV: Yesterday was fun. Let's do it again. https://t.co/iSGlYLY93A,0,125
"As @UNC_Basketball sets to tip off later tonight, get to know what drives freshman star Coby White.

https://t.co/fsUOUDCt0C",139,43
"Old Dominion is not done yet! 

A 9-2 run has cut the deficit to single-digits, and the Monarchs have the ball.

#MarchMadness https://t.co/HONZmnpNqt",69,9
FLETCHER MAGEE IS NOT HUMAN. https://t.co/EcDYHphZM2,926,257
This just in: @UCF_MBB's Tacko Fall is slightly taller than our @tracywolfson https://t.co/FG76QUGg2C,1981,612
"KING OF THE THREE.

Wofford's Fletcher Magee breaks the record for most career threes in Division I History. https://t.co/cqfByJuTjr",955,269
"Welcome to the BLOCK PARTY.

Old Dominion already with 5 blocks in the first half. https://t.co/bOBv3duJ38",63,12
"TYUS BATTLE 4-POINTER

@Cuse_MBB takes its first lead of the night. https://t.co/BLpc7Nfqk1",138,26
"Perfect outlet. Perfect LOB.

.@umichbball dominating on both ends of the floor. https://t.co/B5GBElC5eT",640,127
LOOK OUT down there. https://t.co/JOhM1l41wO,275,18
Baylor is on fire from deep! SIX 3-pointers in the first six minutes for the Bears. https://t.co/aakFcik5pf,214,21
That is some SERIOUS range. https://t.co/hCGVv4PNhJ,752,87
Villanova survives a tight one vs. Saint Mary's. The Wildcats are moving on. https://t.co/viHMWZj3ST,352,37
"Cool moment as Senior Nadi Beciri, who hadn't played in a game since November due to injury, gets the And-1. Despite being down big, his coach teammates were thrilled for him. https://t.co/oIEOZt4T0o",742,154
Saint Mary's soaring and SWATTING https://t.co/VbvmK8AtJx,425,40
RT @JonRothstein: Things you never thought you'd tweet in October: Nevada eliminated in the Round of 64.,0,145
"🎵 R-E-J-E-C-T! Find out what i means to me. 

R-E-J-E-C-T! Take care, ECT! 🎵 https://t.co/mHpTJXIkGM",19,7
DON'T JUMP https://t.co/0nTAz27ZL5,381,97
Nick Richards is just VACCUMING up rebounds for Kentucky. https://t.co/CW5LOqdreB,263,14
Even Gonzaga's bricks are turning into highlights https://t.co/usslSViD1N,418,41
"Flush it down BIG FELLA! 

Nevada on an 11-3 run. We got ourselves game. https://t.co/oUPeCVzKQQ",104,8
Kentucky is keeping their foot on the gas as they open up a 28-point lead. https://t.co/2EwY4SJyZC,436,27
Gonzaga ends the first half on a 19-0 run to open up a 36-point lead. https://t.co/rPY2QXznSQ,1051,87
"""Hudson will FLY AND JAM! Up high and down hard!"" https://t.co/7jpkWzevjD",165,18
"After his triple-double performance, you definitely know Ja Morant. 

But for fans of the @MSURacers, he's been a household name since he stepped on campus. 

https://t.co/xjtPtcbfQg",107,45
Ja Morant finishes off a performance to remember in style. https://t.co/QsJkeZ71b3,278,71
Ja Morant and Murray State officially putting this one to bed. https://t.co/P1snBo6TFN,212,45
RT @CBSSportsHQ: Ja Morant becomes just the EIGHTH player since 1984 to record a triple-double in the NCAA Tournament. https://t.co/Tc1iOm7…,0,84
Ja Morant with an absolute DIME. https://t.co/Pj6hJHZJAf,635,153
Ja rules. https://t.co/vubODmhSL4,426,136
"AMERICA, WELCOME TO THE JA MORANT SHOW https://t.co/xFvV0PEWS8",3014,1188
JA MORANT CAME TO PLAY! https://t.co/byOves2sWs,1144,464
March oops are the best oops. https://t.co/tzt1y0qnXc,643,80
Maryland survives and advances. https://t.co/MMskS20WK2,93,31
ONE-POINT GAME. https://t.co/bBX3bJLz1V,43,11
THAT IS A RIM ROCKER https://t.co/SBuCgqepOs,546,218
Ja Morant with the sauce. https://t.co/1rZ4tSsQLZ,1283,148
Not up in here. https://t.co/fmXmZ1zH2k,622,68
not ideal https://t.co/LT7MltKXoA,79,26
https://t.co/Vl8UB6mBGd,68,18
"RT @CBSSportsHQ: Most Popular National Champion Picks from https://t.co/Pqel3jh2py Brackets

Duke: 43.1%
UNC: 15.7%
Gonzaga: 9.3%
Virginia:…",0,20
THAT'S A MAN's JAM. https://t.co/X8xzlA8KFv,105,33
Blink and you might miss Devon Dotson running past you. https://t.co/Z5266ByMSN,451,47
JACKHAMMER TIME! https://t.co/nquIrr7ydV,821,160
Belmont is COOKING UP that offense. https://t.co/zLvmyb8l8W,440,42
Charles Barkley after Auburn's foul vs. Charles Barkley after Auburn won https://t.co/FUSORdRmUk,1392,318
Auburn survives a WILD finish. https://t.co/KAU23NUAlP,934,139
WHAT is happening?! https://t.co/wXIkIBarE1,989,162
RT @JonRothstein: This is March.,0,285
Kevin McClain is NOT afraid of the contact. https://t.co/h9shfO20bA,324,24
Elijah Childs is putting it ON Michigan State. https://t.co/b3OLQqunPk,512,78
You think Mfiondu Kabengele is fired up? https://t.co/AsL8ADW2Od,492,112
ONION SPLASH https://t.co/fNid8GfKTv,546,69
MARCH THINGS ARE HAPPENING. https://t.co/S1EwEnuPKG,80,23
"Three brothers combining for a bucket in the NCAA Tournament? That’s awesome. 

The Duncan bros did it for @UVMmbb. https://t.co/RM4GnuxRlq",542,164
Catamount Up https://t.co/gCAm0kTQox,264,22
Auburn is opening things up on New Mexico St https://t.co/qIdlj54OtP,413,24
"If someone wants to see ball movement, just show them this play. https://t.co/BbtSyN0m2K",1097,206
Not the soda! https://t.co/bmq6QGHO6y,147,46
The bank IS OPEN at the buzzer. https://t.co/xGlngW3Wss,51,15
"AND-1!

Yale on a 10-2 run AND counting. https://t.co/b1ZvwEBpbU",52,10
"AGGIE UP BIG FELLA.
What a cram. https://t.co/1fFtnnGE66",164,52
"It's March, break out the air guitar. https://t.co/AdfzjRrUqL",892,198
🔨🔨🔨 https://t.co/wNywq4IOJh,34,3
"Reverse. 
Contact. 
Bucket. https://t.co/OalDMBYkHR",47,15
"Skylar Mays, going on a euro trip. https://t.co/dX4er46uGy",93,39
NAZ REID HAVE MERCY! https://t.co/BncuFSeAfx,334,116
From way downtown. https://t.co/ImMyyA78B9,48,10
Kavell Bigby-Williams. TWO-WAY FORCE. https://t.co/GnTH2OtrW4,22,11
"Bill Murray is in the house to cheer on his son Luke, who's an assistant coach at Louisville. https://t.co/wzJhkAbWcI",157,38
It's time for MADNESS. https://t.co/I85AOQBWsL,893,377
"🚨LAST CALL FOR BRACKETS🚨

Don't miss out, fill out your March Madness bracket right now: https://t.co/feD5FJDAnm https://t.co/HJtdgnDkJn",24,11
"Don’t be the only one who didn’t fill out a bracket.

Run, now, and get your picks in: https://t.co/feD5FJDAnm https://t.co/w5Ad8zYXUN",31,10
"We were all witness to @StephenCurry30's coming out party in March of 2008.

https://t.co/A8X5Y83Lzf",58,19
"Here’s one way to get fired up for today: 2018’s installment of “One Shining Moment.” 

https://t.co/CHlxUHyQEJ",448,173
"""I'm so excited for March Madness it's going to be gre...I FORGOT MY BRACKET!""

Don't worry, there's still some time: https://t.co/feD5FJDAnm https://t.co/hzsGddTXHG",39,13
"March Madness is here. Hit the music.
https://t.co/VRQwBLQeju",143,40
"The Round of 64 tips off in a few hours, and you STILL haven’t filled out a bracket?

GO. NOW. Before it’s too late: https://t.co/feD5FJDAnm https://t.co/EBGwmW8mBm",15,4
"The 2011-12 Kentucky Wildcats were downright DOMINANT. (via @CBSSportsHQ)

https://t.co/VulSWe1lgr",76,24
"RT @MarchMadnessTV: March Madness. 
ALL. DAY. LONG. https://t.co/UCdOjHvuXW",0,314
"Remember Steph Curry's iconic March run with Davidson? (via @CBSSportsHQ)

https://t.co/A8X5Y8lmqN",142,28
RT @MarchMadnessTV: 🙂🙂🙂🙂 https://t.co/83CHajOZV5,0,77
"THIS IS THE YEAR YOU ARE THE CHAMPION OF BRACKETS! 

Start the path to glory by filling yours out: https://t.co/feD5FJDAnm https://t.co/gz3e0sW7fq",32,3
"RT @CBSSportsNet: “The same thing that makes you laugh, will make you cry.”

A wise sentiment from @LeVelleMoton’s grandmother. @NCCU_MBB f…",0,79
WITH AUTHORITY https://t.co/26dqEhsX5B,65,15
Shamorie Ponds FROM THE LOGO. https://t.co/fvvMoa2SZ2,122,28
"""You haven't filled out your bracket yet?!"" 

There's still time: https://t.co/feD5FJDAnm https://t.co/skloNlVADJ",63,19
denied https://t.co/vqNoXMjeTM,24,5
Sam Griesel gets it done through contact...again. https://t.co/HecVXK6tgM,97,16
"Tough. Bucket. 

Sam Griesel fights through the contact for @NDSUmbb. https://t.co/IVujt5JWrd",171,27
"Steph Curry went on an awesome Cinderella run with @DavidsonMBB.

https://t.co/A8X5Y8lmqN",32,5
"The time has come. Fill out your bracket and join the Madness.

Don’t be left behind: https://t.co/feD5FJDAnm https://t.co/bLZGgIpUm2",29,4
"RT @CBSSportsNet: “This is another example of kids putting what’s important to them over the team.”

@JonRothstein reacts to the news of Fr…",0,37
"RT @StateofCombat: On this day 25 years ago, @ShawnMichaels &amp; @SCOTTHALLNWO made history in a ladder match for the WWE Intercontinental Cha…",0,30
"You can't talk Cinderella without talking about George Mason. (via @CBSSportsHQ)

https://t.co/ZKRJm8SD2l",46,14
"Remember When Steph Curry first became a household name? (via @CBSSportsHQ)

https://t.co/A8X5Y83Lzf",115,30
"Tomorrow, St. Mary’s and Villanova meet in the NCAA Tournament for the first time since 2010.

Last time, Omar Samhan and Matthew Dellavedova led the @smcgaels to an upset. https://t.co/h5mPAZoKrV",164,43
"Remember When @AntDavis23 and Kentucky dominated college basketball?

https://t.co/VulSWe1lgr",85,35
RT @CBSSportsHQ: Syracuse Freshman Carmelo Anthony shined BRIGHT in his NCAA Tournament debut. https://t.co/5CEIR3Rw52,0,29
"Can’t lose your pool if you make a bracket for every possible outcome.

Now’s the time. Make your picks: https://t.co/feD5FJDAnm https://t.co/dbdd7GIMSo",34,7
"George Mason left an indelible mark in NCAA Tournament history.

https://t.co/ZKRJm8B1DL",224,59
"Remember when Anthony Davis and @KentuckyMBB crushed the competition en route to a Championship? (via @CBSSportsHQ)

https://t.co/VulSWdJKoT",148,49
True Freshman Adam Kunkel is everywhere for @BelmontMBB https://t.co/PMk4wSvRJC,326,57
"RT @CBSSportsNet: ""The manner in which this was handled, without a proper sendoff...is a poor reflection on the school. 

They should have…",0,369
Shizz Alston is feeling it! https://t.co/AvjPvmgRcv,63,12
"You've ran through all possible outcomes to find the ONE winner.

Now it's time to fill out that bracket: https://t.co/feD5FJVbeU https://t.co/IJj8swbgPk",24,8
JAHLIL JENKINS CAN'T MISS https://t.co/kkaJKJIacm,348,133
"The SWAT 
The AND-1 

Here comes @FDU_MBB! https://t.co/9mw8izVT83",61,10
Kaleb Bishop outta nowhere! https://t.co/uR0cUFU1so,23,4
"Remember @MasonMBB's iconic run to the Final Four? 

https://t.co/ZKRJm8SD2l",119,27
"RT @CBSSportsHQ: ""[Duke has shot] 30.2% from three-point range this season. No team shooting that poorly from the perimeter has ever even m…",0,35
"Will you have Duke winning it all in your bracket? 

You can fill it out right here: https://t.co/feD5FJDAnm https://t.co/glz3ybuENZ",29,2
RT @CBSSportsHQ: Who could forget Carmelo's magic run with Syracuse in 2003? https://t.co/Z3XhZP180q,0,50
"RT @MarchMadnessTV: When you hear this song, you know it’s time for March Madness. https://t.co/VNGZ6Qzl30",0,69
"Realizing you forgot to fill out your bracket can feel like this...

Don't get left out, fill yours out now: https://t.co/feD5FJDAnm https://t.co/kQEV2nnwLq",24,7
"Remember When George Mason redefined Cinderella? (via @CBSSportsHQ)

https://t.co/ZKRJm8SD2l",721,236
"RT @CBSSportsNet: Who will play for a National Championship?

@JonRothstein, @BrentStoverCBS, @GaryParrishCBS, and @ELAminTraining give the…",0,47
"|￣￣￣￣￣￣ |
|       TIME       |
|         TO         | 
|   BRACKET   |
| ＿＿＿＿＿__| 
(\__/) || 
(•ㅅ•) || 
/ 　 づ

Fill out yours right here: https://t.co/feD5FJVbeU",48,5
"RT @CBSSportsNet: ""They're good enough, I really do believe.""

@GaryParrishCBS thinks that @UBmenshoops could make it all the way to the Fi…",0,164
"RT @CBSSportsNet: ""We're looking at this as a new season.""  

Ahead of a big game against Murray State, @MarquetteMBB's Markus Howard talks…",0,13
"RT @CBSSportsNet: You know what time it is. Legends are made and dreams come true in March.

NCAA March Madness Bracket Breakdown begins NO…",0,23
"Incoming...BRACKETS. 

Fill out your own right here: https://t.co/feD5FJDAnm https://t.co/22mN1UdCRC",70,21
"Remember When @carmeloanthony and Syracuse went all the way? (via @CBSSportsHQ)

https://t.co/WCH4Qc68Jf",271,93
"RT @CBSSportsHQ: ""I don't think Duke is going to win the National Championship. I'm gonna spoil that right here."" - @MattNorlander unloads…",0,10
"RT @MarchMadnessTV: .@umichbball’s Ignas Brazdeikis was getting ready for the big dance, when he noticed an envelope... https://t.co/DGDMbR…",0,41
RT @MarchMadnessTV: It takes something very important to interrupt @NevadaHoops’ closed practice. https://t.co/9GiAO3pW6s,0,72
RT @MarchMadnessTV: Ja Morant and the @MSURacers received a No. 12 Seed and a special envelope on Selection Sunday… https://t.co/HvqRgw6drR,0,51
"RT @MarchMadnessTV: When Corey Davis Jr. noticed an envelope marked “confidential” in the locker room, he had to call over the entire @UHCo…",0,146
RT @MarchMadnessTV: We trusted Smokey to deliver a very important envelope for @Vol_Hoops to Grant Williams. https://t.co/EoyZiFKgQv,0,180
"RT @MarchMadnessTV: First, @MarquetteMBB found a confidential invitation. Then, they had a dance party in the locker room. https://t.co/fnb…",0,33
"RT @MarchMadnessTV: After getting word on where they were headed in the NCAA Tournament, @KentuckyMBB received a special March Madness Conf…",0,57
"RT @MarchMadnessTV: “NCAA March Madness Confidential” returns with behind-the-scenes coverage of seven NCAA Tournament teams

Full release:…",0,27
RT @MarchMadnessTV: 2019 March Madness Selection Show Scores Highest Rating in Five Years! https://t.co/fO0t85RDWr,0,19
RT @CBSSportsHQ: Having trouble picking your Final Four squads and a champion? Let our experts educate you. You might even see Nevada in th…,0,47
"Well, the time to fill out your bracket has arrived. 

Aaaaaaand go: https://t.co/feD5FJDAnm https://t.co/8IBRrM2vkt",47,11
"Carmelo's journey with @Cuse_MBB was unforgettable. (via @CBSSportsHQ)

https://t.co/WCH4Qc68Jf",633,186
"Don't act like you don't know a Chalk Picker (via @CBSSportsHQ)

https://t.co/nKI4zTrs7s",114,27
RT @MarchMadnessTV: CBS Sports and Turner Sports’ exclusive coverage of the 2019 NCAA® Division I Men’s Basketball Championship tips off Tu…,0,64
The wait is over. Fill out your bracket NOW: https://t.co/feD5FJDAnm https://t.co/BxE7ebTseF,22,12
"Every pool has these stereotypes lurking (via @CBSSportsHQ)

https://t.co/nKI4zTrs7s",260,83
"RT @CBSSportsNet: Who are the bracket busters? Will Duke walk their way to another national championship? Who are the dark horse teams?

Tu…",0,6
"Here’s the full 2019 NCAA Tournament Bracket. https://t.co/swOQXaNKCM

Let the Madness begin. https://t.co/yrm2h7UtiL",2431,1202
"RT @MarchMadnessTV: Here it is, the Midwest Region: https://t.co/tUqEkFJpoq",0,252
"RT @MarchMadnessTV: For the 17th time, the North Carolina Tar Heels head to the tourney as a No. 1 seed. https://t.co/keMRq1fUhX",0,301
"RT @MarchMadnessTV: Now presenting, the South Region: https://t.co/7qTAA2WTMK",0,179
RT @MarchMadnessTV: The No. 1 overall seed belongs to the Duke Blue Devils. https://t.co/GucA9pNXx1,0,555
"RT @MarchMadnessTV: Here we go. It's time to find out who's dancing. 

The Selection Show is now on CBS. https://t.co/85k6Oj6y5I",0,106
The Big Ten belongs to Sparty. https://t.co/h5b81S6DUg,2427,535
HOW?!?!?! https://t.co/a2LRtKxRLH,244,66
March mood https://t.co/aRY8npX0OS,87,18
This sequence just looks like March. https://t.co/jetMP4kCOz,400,70
We've got a classic Big Ten Championship Game on our hands. https://t.co/KW21OQwgxU,45,11
Just watch Cassius Winston go to work. https://t.co/JzqhKR4nb2,146,38
"RT @CBSSportsCBB: Great find. Great shot. 

It's a two-point game on CBS. https://t.co/bSeLQHgy7Z",0,12
It's Cassius Winston Time. https://t.co/ywhnBJeP3s,58,14
AARON HENRY CAN FLY https://t.co/LJXxHZfKZ9,2037,479
A three and a kiss https://t.co/yrjF8pwXqW,56,15
Saucy. https://t.co/YW2Uls7HT1,53,13
@umichbball @MSU_Basketball You can also watch the Wolverines and Spartans square off for the title on our live stream:  https://t.co/aL7QH28ew7 https://t.co/ZC3I72HkDG,14,5
"Rivalry Game. Big Ten Championship Game. It doesn't get much better. 

@umichbball and @MSU_Basketball are ready to go on CBS. https://t.co/hI2Bokh2IT",59,18
"SELECTION SUNDAY IS HERE! 

The bracket is on its way, but the time to get your bracket pool started has already arrived: https://t.co/feD5FJDAnm https://t.co/OcnMaiwZEh",25,8
You've gotta love @SaintLouisMBB Head Coach Travis Ford getting right in the middle of the celebration. https://t.co/SIcjoph52L,356,100
THE BILLIKENS ARE GOING TO THE BIG DANCE. https://t.co/WSgKTXddBJ,315,82
"TWO-POINT GAME! 

The @atlantic10 title is coming down to the wire on CBS. https://t.co/L4VsPTPvCs",41,9
"RT @CBSSportsCBB: 12-0 run for @SaintLouisMBB! 

The Billikens want to punch their ticket to the dance. https://t.co/iZdqFdtrt4",0,12
"RT @CBSSportsCBB: ""A little French Dip on that one!"" 

@SaintLouisMBB has the lead. https://t.co/AFin3g7x9e",0,12
"OH BABY. 

A 7-0 run for @SaintLouisMBB has made the @atlantic10 Championship a one-point game. https://t.co/2fgcUds9LM",45,18
"The Yale Bulldogs are going back to the NCAA Tournament. 

Last time Yale went dancing, they outrebounded Baylor and Taurean Prince delivered an iconic press conference answer. https://t.co/YfgwCn1mV3",1400,345
Courtney Stockard wants to send @BonniesMBB dancing. https://t.co/fpRpEjgNC6,203,60
Tough to go much higher off the glass than this. https://t.co/ck8IAkmGcv,64,8
"WHAT?! 

This is one of the weirdest wedgies you'll see. https://t.co/PxCXmuIaDO",169,39
@SaintLouisMBB @BonniesMBB @atlantic10 You can also watch the @atlantic10 Championship Game on our stream: https://t.co/aL7QH28ew7 https://t.co/1vAJE4Uxqm,17,5
"Two teams. One ticket to the dance. 

@SaintLouisMBB and @BonniesMBB battle for the @atlantic10 Championship on CBS. https://t.co/kGGDDSRlZC",68,20
There is nothing like the feeling of going dancing. #SelectionSunday https://t.co/X1bVSjXkdR,301,80
"RT @CBSSportsNet: For the first time since 2011, @ODUMensHoops is GOING DANCING.

Say hello to your 2019 @ConferenceUSA champions. https://…",0,370
RJ Barrett went up and GOT THAT https://t.co/WmAMNHOpX8,378,87
"RT @CBSSportsNet: This one is getting spicy, and everyone is fired up.

Less than 12 minutes to go in the @ConferenceUSA championship. http…",0,9
"Tomorrow, the bracket arrives. 

Prepare yourself by getting your bracket pool started now: https://t.co/feD5FJDAnm https://t.co/2wCE8zkqxI",228,66
RT @CBSSportsNet: Josh Anderson throwing down the HAMMER! https://t.co/tdtBahrUCS,0,42
"RT @BenKercheval: Johnny Manziel signs player agreement with the #AAF. However, he's not going to the San Antonio Commanders. 

https://t.c…",0,22
"RT @CBSSportsCBB: @CBSSports @USUBasketball The Aggies are going dancing! 

You can watch @USUBasketball receive the @MountainWest Champion…",0,4
