"The draft is just a week away!

Is the Heisman winner gonna add No. 1 pick to his résumé? (📍@CENTURY21) https://t.co/EFPeSXYc13",402,52
"This guy is going for Ken Jennings' ""Jeopardy!"" record 👀

https://t.co/wFkOrhfwTW https://t.co/pQWBZhPf3W",5551,688
"""I don't know that he doesn't know more about wine than he does about basketball.""

""If Pop recommends a restaurant, you go to it.""

""He's spent more on wine and dinners than my whole [NBA] salary.""

How Coach Pop wined and dined the Spurs into a dynasty:
https://t.co/Iqdz723GtE",2578,434
"From one 🐐 to another.

Nothing matches @TigerWoods' comeback in Michael Jordan's eyes. https://t.co/oBeOdSdDNJ",12380,1774
RT @SportsCenter: 🔊🆙 Giannis sings the Pink Panther theme song 😂 https://t.co/XU1726FAUF,0,1377
D-Wade showed his thanks to Heat employees today 👏 https://t.co/5iW14r5ndB,17627,1868
"If you want a next-level gender reveal, call Zion 👶🍼

(via @DukeMBB) https://t.co/vYePcUE8KF",14015,1578
RT @ESPNNBA: Jayson Tatum Jr. was excited about that Game 2 W too 🤗 https://t.co/Krnbn7fAQb,0,864
*insert Drake curse here* https://t.co/qlFefvWoZ1,25335,3079
Down by 12 in the 4th. Uncle Drew SNAPPED 😤 https://t.co/cVlGyLbVqL,4775,665
"Celtics come back from down 12 in the 4th to win Game 2!

KYRIE WAS ON ONE 😤 https://t.co/vNH4DL7hw1",5456,938
"GRAND SLAM!

Brett Gardner turns a 2-run deficit into a 2-run lead with one swing 💪 https://t.co/8VMf5R8Art",3772,715
RT @ESPNNBA: D-Wade took photos and signed autographs for every single Miami Heat employee as a farewell today 👏(via @DwyaneWade) https://t…,0,7416
RT @ESPNNFL: @espn Which Monday Night Football game are you most excited for? 🏈,0,42
"🚨 The 2019 Monday Night Football schedule is here! 🚨

Are you ready for some football? 🥳 https://t.co/jBxuDRYuBz",3699,890
Can Terence Crawford and Amir Khan create another Garden classic? 🥊 #CrawfordKhan https://t.co/P1I3CUMAwT,618,148
RT @ESPNFC: And then there were four. https://t.co/EdaQYyg96N,0,604
"RT @espnmma: When Mini @BlessedMMA was down, @SHAQ and @DustinPoirier stepped up (via @ufc) https://t.co/UBFdKGsB0r",0,3366
"RT @30for30: Was Daniel LaRusso's crane kick in ""The Karate Kid"" illegal? 

Well, we gave it some thought ... https://t.co/ojvN346Zkg",0,459
RT @espnW: .@breannastewart has big support on her journey to recovery 🙌🏽 https://t.co/huqgVl9fxo,0,135
"The Chiefs will play the Chargers in the NFL's Mexico Game on Monday Night Football, Nov. 18 🔥 https://t.co/ry47YnCXvM",3529,340
D-Wade already enjoying retirement 😂 (via @DwyaneWade) https://t.co/uSVWjZlcfa,53809,6000
"Dame guarding Russ 🔒🔒🔒

Game 1: 4-8 FG, 2 TO
Game 2: 3-13 FG, 4 TO + blocked him twice https://t.co/ToWTJ77R8F",7121,1299
"List of things you don't want to run into:

✅ Steven Adams https://t.co/lAMVRvUW14",11222,1117
RT @ESPNNBA: Dame and CJ took over to go up 2️⃣-0️⃣ on OKC 😮 https://t.co/k3YkaRn5A0,0,1647
"IT'S DAME TIME ⌚️ (via @trailblazers) 
https://t.co/HZBkVsWK11",10592,1685
"“I had to stay with Jamal — make or miss — because he’s our guy, and I care about him.”

Nuggets coach Mike Malone believes in Jamal Murray. https://t.co/Eh0sCDHIGq",3169,337
"RT @SportsCenter: Christian Yelich has 9 HRs this season.

And 8 have come against the Cardinals 😮 https://t.co/OydSelTavT",0,1011
"The Blue Jackets are in good company 👀

All three teams who've previously swept a No. 1 seed in a best-of-seven series have won the #StanleyCup https://t.co/0viVDxUJ2o",1711,359
"Kawhi put up 37 pts in Game 2  💪

Only Vince Carter and Chris Bosh have scored more points in a playoff game in Raptors history. https://t.co/Aam4yxspgE",3032,383
"The Tampa Bay Lightning's 62 regular-season wins were tied for the most by a team in NHL history.

They got swept out of the playoffs in the first round. https://t.co/30hrVX3OQX",4584,1524
"RT @30for30: A man of the people, Junior Seau had a way of making everyone feel like his ""buddy.""

""Seau"" makes its TV debut tonight at 9 p…",0,346
RT @stephenasmith: James Harden has my vote for LEAGUE MVP! This man is carrying the ROCKETS on his BACK! https://t.co/4wydWT6QuG,0,4372
Where does Zion's freshman season rank in the One-and-Done era? 🤔 https://t.co/nGI05YU6ti,5563,647
RT @ESPNFC: Lionel Messi scores twice and Philippe Coutinho adds another as Barcelona confirm their spot in the semifinals! https://t.co/k4…,0,363
She would much rather watch @spidadmitchell play than go nighty night 😅 (via @MitchTulane) https://t.co/ZkpWxKdRgG,3292,326
"🥊🥊@amirkingkhan says he has to ""prove a point to the world"" vs. @terencecrawford this weekend. https://t.co/tPCTAZ6dQT",265,57
"RT @trboxing: .@terencecrawford v @amirkingkhan. The Avengers v Thanos. The Fight is On.

Tune In to the #CrawfordKhan Weigh-In on @ESPN 2…",0,61
"RT @ESPNFC: Lionel Messi snapped his streak of 12 straight UCL quarterfinal matches without a goal. 

And he did it with style 👏 https://t.…",0,217
Tom Brady reminisces on the day he was drafted 😅 (via @TomBrady) https://t.co/reUZ18Cfgv,2066,190
RT @SportsCenter: Cale Makar went from being named the top NCAA hockey player to scoring a goal in the Stanley Cup playoffs just a few days…,0,1683
Clippers fans waking up like: https://t.co/uByrAz6WCV,2922,287
"On This Date: In 2003, Michael Jordan played his final NBA game against the 76ers. https://t.co/2YmhMCEiJA",15664,2238
A peek inside the mind of @patbev21 🧠 https://t.co/Rdy8WG1snf,2971,288
"RT @SportsCenter: ""Hey Seattle, we got a deal ... Go Hawks.""

–@DangeRussWilson 
https://t.co/WkOK2KzG9S",0,1318
RT @SportsCenter: The Warriors are now the only team to blow a 3-1 lead in the NBA Finals and a 31-point lead in a playoff game. #SCFacts h…,0,10830
"RT @SportsCenter: .01% win probability in the 3rd?

No problem for the Clippers 😎 https://t.co/rNC3urn3u4",0,1750
"The Clippers’ comeback win was UNBELIEVABLE 👏

🔹 Down 31 points with 7:31 left in the 3rd 
🔹 0.01% win probability in the 3rd 
🔹 72-37 run to close out the game
🔹 Largest comeback in NBA playoff history https://t.co/LLbjYlmHOV",24371,4829
"RT @SportsCenter: WHAT A COMEBACK! 

The Clippers SHOCK the Warriors to even the series 👀 https://t.co/561kFXMdu9",0,6452
RT @ESPNNBA: THE CLIPPERS COME BACK TO STUN THE WARRIORS IN GAME 2 😱 https://t.co/iThAGePdh6,0,4253
"Sweet Lou!

Lou Williams is only the 2nd bench player with a 30-point, 10- assist performance in the playoffs! https://t.co/q36Tqq3KFB",11781,2079
LANDRY SHAMET FOR THE LEAD WITH 15 SECONDS LEFT! https://t.co/UqwfViUQtG,1963,219
"JOC JAMS! 💪

Joc Pederson smashes a walk-off HR to give the Dodgers the win! https://t.co/bYNoOLPbdD",3519,731
"Never change, @SHAQ 😂 (via @alexismorgan) https://t.co/GVvQyTjT1S",13961,2948
"RT @SportsCenter: This pitch took out the batter, ump AND the catcher 😳 https://t.co/NyFF61G9Pi",0,8171
"""I don’t really have too many nice things to say about my opponent when it’s blood for blood.""

D-Lo isn't thinking about his former HS teammate Ben Simmons, he's trying to win 😤 https://t.co/UdvI9NJkO2",15896,2350
"RT @SportsCenter: ""I got him pretty good, and I'm sorry about it."" 

Embiid said he felt bad about elbowing Jarrett Allen 😅 https://t.co/g0…",0,1119
"FREE ICE CREAM!

Sixers fans went nuts after the Nets missed two free throws 🍦😄 https://t.co/bXIOHkBC9w",4337,478
D-Lo and Embiid were having fun in Game 2 🙃 https://t.co/ckbwK8Acjx,4236,443
Yasiel Puig's first at-bat against Clayton Kershaw and his old Dodgers team ... GOODBYE! 🚀 https://t.co/eMzrJ2bHEs,14660,1904
"Steph channeling his inner Tiger Woods 😆 (via @NBA) 
https://t.co/7XYFxAFIa7",18913,2013
"Sixers in the 3rd quarter of Game 2 😤

51 points
18/25 FG
4/6 3-PT FG
11/11 FT https://t.co/h8hiQrihMD",1750,253
"""If he never did it, I wouldn't be able to do it ... along with my teammates.""

–Mo'ne Davis explains how Jackie Robinson paved the way and her recent commitment to play softball at Hampton University https://t.co/8feBqskmLS",756,101
"Before Game 2, Doc Rivers shouts out the guy who let him know he dropped $2,000 on the street while he was walking in San Francisco 😮💵 https://t.co/LS6n9AYT3I",7388,838
"On the latest episode of Detail, @KobeBryant breaks down @KawhiLeonard's Game 1 performance and one of his ""unbelievable"" late-game moves.",305,51
"RT @ESPNNBA: Using their NBA player projection model, @FiveThirtyEight put together a Monstars team for Space Jam 2. https://t.co/g2NSiaCPMc",0,412
RT @SportsCenter: Pro tip: Don't throw hands with Alex Ovechkin 😮 (via @NBCSCapitals) https://t.co/zIJ3TBsDGh,0,16671
"Micah Herndon, a former Marine who survived an IED explosion in Afghanistan in 2010, collapsed and crawled to the finish at the Boston Marathon.

He says he now runs in honor of the three Marines who were lost in the ambush. (via @dana_gio6) https://t.co/WfIj3OpR1h",93828,15520
"""What he has done ... he allows us now for my daughter to grow up and see just black players playing any sport they want to play.""

–@IAmJamieFoxx explains what Jackie Robinson's legacy means to him https://t.co/LjXzzbvTi1",1960,221
KD's simple plan to avoid getting ejected again ⬇️ https://t.co/WEjkZ5biJW,1626,149
Where will Zion land? 🤔 https://t.co/t4E0eyOVyt,4190,578
RT @SportsCenter: Breaking: Zion Williamson has announced he will declare for the NBA Draft via his Instagram. https://t.co/h4IISe7P6D,0,6505
"On April 15th, 2018, this little girl's reaction to finally getting a puck melted our hearts.

One year later, it'll still put a smile on your face ❤️ (via @Capitals)
https://t.co/CCy3w8hB4B",15932,2008
"RT @GetUpESPN: For @Espngreeny, Tiger Woods' comeback is nothing like he's ever seen in his lifetime. https://t.co/IXSKVI4dlW",0,970
One of the most incredible comebacks in sports history 🐅 https://t.co/VNwIfNTxFU,18117,2592
"On This Date: In 1947, Jackie Robinson made his MLB debut for the Dodgers, changing the game forever.

Thank you, 42 🙌 https://t.co/nd2jOO12SL",16276,4012
"After Tiger Woods won his first Masters in 1997, he embraced his father, Earl.

22 years later after winning his 5th Masters, he got to share that same moment with his own son, Charlie. https://t.co/BqH1AyvM6A",30137,3949
".@TigerWoods sits down with Tom Rinaldi, explaining how much it means to win #TheMasters with his kids watching, his road to recovery from injury and enjoying his 15th major. https://t.co/gHzqNwFzTj",15346,2667
"Harden got a hug after giving away his Game 1 shoes 😊

(via @NBAKicks) https://t.co/9pZMUpORnG",5515,530
LeBron in full vacation mode 😂 https://t.co/UFsxg61gzl,35183,3893
Giannis and the Bucks dominate Game 1 😤 https://t.co/tG5iFd72JB,2983,265
RT @trboxing: 🚨 Countdown to #CrawfordKhan moved to ESPNEWS tonight at 10:30PM ET with replays at 11PM and 11:30PM ET 🚨 https://t.co/6EgHQQ…,0,39
"While in the Sunday Night Baseball booth, Hank Aaron revealed an old trade secret about the bats he used 👏 https://t.co/0jTeyjqMHp",4971,788
.@TigerWoods says thank you 🐅 https://t.co/ii7Dh1qKzx,11286,1008
Yasiel Puig's first HR with the Reds was a moonshot 🌙 https://t.co/dZfcuSjnjB,3589,314
"Tiger's no stranger to incredible moments at #TheMasters.

You can watch his first four victories at Augusta right now on ESPN+ https://t.co/vmlp0FYmdG https://t.co/W1S0aJijuD",4205,403
"Logo Lillard knocked down three 3-pointers from 30+ feet in Game 1. 

KD is the only other player to do that in the last 20 NBA postseasons (2018 Finals) 😳 https://t.co/26tRWkt9nc",10783,1579
RT @SportsCenter: Dame and CJ went off to snap the Trail Blazers' 10-game playoff losing streak 😤 https://t.co/HOWVz1z2kd,0,516
CJ kept his word 🙌 https://t.co/kYBKeOK1WW,19414,2264
You know what time it is. https://t.co/hGCewB3aoW,3909,506
RT @SportsCenter: There's a reason they call him Logo Lillard! ⌚️ https://t.co/tzebjPYkEw,0,1194
"Before his Masters victory on Sunday, Tiger Woods had a remarkable comeback season in 2018. https://t.co/DiRiipMdO2",2326,344
The day is finally here ⚔ #GameOfThrones https://t.co/Ax5R0mlCWx,4470,1174
This is Tiger's 1st major victory without having at least a share of the 54-hole lead. https://t.co/JhzC4NFUbe,8657,1244
"RT @30for30: Finish this sentence: ""What if I told you ..."" https://t.co/q9a2WtENqo",0,5447
Is Tiger back?,1035,277
"1997 x 2019 

Tiger is back 👏 https://t.co/RhiCEex8xH",29662,4262
"Tiger Woods and his father Earl after his first Masters win in 1997.

Tiger and his son Charlie after winning his 5th Masters on Sunday. https://t.co/uhGOd4eGYt",35576,6591
Chills. https://t.co/LEQwhLxnuC,116229,14849
TIGER WINS THE MASTERS! https://t.co/pY38fJjka2,84353,17438
"RT @SportsCenter: Two-stroke lead with 1 hole to go.

This moment has been a long and trying journey for @TigerWoods. https://t.co/KXw8QdZD…",0,3068
"RT @SportsCenter: TWO STROKES UP.

TWO HOLES TO PLAY.

IT'S HAPPENING. https://t.co/XAvlLutPnw",0,7988
THIS IS NOT A DRILL! https://t.co/hHuJkP0dhS,10522,1525
RT @SportsCenter: 🚨 TIGER HAS TAKEN THE LEAD ON SUNDAY 🚨 https://t.co/Sc5VEw4wEu,0,3756
🚨 TIGER. CO-LEADER. THE MASTERS. 6 HOLES LEFT. 🚨 https://t.co/YTUKSgdx0m,24519,3234
"RT @CollegeGameDay: This is awesome 👏

11-year-old Tommy Marcketta, who has autism, and 19-year-old Lamount Banks, who is battling leukemia…",0,1791
".@TigerWoods changed golf. And then golf changed him.

Wright Thompson looks at what could be a legacy-defining Masters Sunday for one of the greatest to play the game. https://t.co/czzjMmUx14",7990,1728
"Two shots back.

Sunday reds. #MastersSunday https://t.co/l86D80l9fS",5890,721
RT @espnmma: The Diamond shines at #UFC236 💎 https://t.co/pFnZu1YnfA,0,543
"◆ KD/Pat Beverley beef
◆ Derrick White poster dunk
◆ D.J. Augustin game-winning three
◆ 76ers phone incident
◆ 3 of the 4 lower seeds get Ws in Game 1

The NBA playoffs are off to a wild start 🍿 https://t.co/wR0P1OWLsP",3753,772
"RT @espnmma: Poirier fires and Holloway shakes it off #UFC236

#UFC236 ➡️ https://t.co/EJRAMyfmlc https://t.co/4fptRtIA1Z",0,99
Gregg Popovich now has more wins as a head coach than anybody else in NBA history 👏 https://t.co/hJzHSXCByo,29843,5007
YOU GOTTA WANT IT https://t.co/jDXiYFeLlX,2905,251
"RT @espnmma: WHAT. A. FIGHT. #UFC236

@KelvinGastelum vs. @stylebender https://t.co/HmJ1DMVYR3",0,871
RT @ESPNNBA: Malik Beasley nearly one-upped that Derrick White poster 👀 https://t.co/GG4HiHEpbM,0,367
"RT @espnmma: TABLES. TURNED. @KelvinGastelum

#UFC236 ➡️ https://t.co/EJRAMyfmlc https://t.co/za4C95rxcM",0,95
RT @SportsCenter: DERRICK WHITE WITH THE BLATANT DISRESPECT 😱 #SCtop10 https://t.co/FPJ6VXulb8,0,4040
"ENTER @stylebender

#UFC236 ➡️ https://t.co/3IPSnAD0hW https://t.co/a0qhnOVVqG",1337,228
KD said he appreciates the grit in Pat Beverley's game. https://t.co/jTzOdvXDfK,2706,270
"RT @espnmma: 😳 Impact had the commentary team thinking it was over #UFC236

#UFC236 ➡️ https://t.co/EJRAMyfmlc https://t.co/gKHbebTT47",0,110
Steph went OFF in Game 1 💦 https://t.co/4c7k6wqsMf,4025,570
"Right before they were both ejected, KD and Pat Beverley were going at it 😬 https://t.co/Ne0XibErCe",6832,1045
RT @SportsCenter: KD and Pat Beverley got tossed 😳 https://t.co/lBLYACb5pb,0,3432
Steph Curry has passed Ray Allen for most threes in NBA playoff history 👌🔥 https://t.co/63X3dVcCWc,4134,1082
RT @SportsCenter: Steph heat checks are special 🔥 https://t.co/xeYxu5TCvC,0,1508
Steph is definitely in his zone 👌 https://t.co/HSMh8bQLlE,7919,858
RT @SportsCenter: Pat Beverley and KD going at it in Game 1 is prime playoff basketball. https://t.co/CUBm5t0bSl,0,3854
"Pat Beverley mocking KD after a foul and KD saying ""you fouled me man."" 😂 https://t.co/CVptIiOt74",4460,581
"RT @espnmma: Diesel and The Diamond #UFC236

@SHAQ 🤝 @DustinPoirier https://t.co/4YcjpP0a0M",0,228
RT @SportsCenter: Chef Curry serving the left-handed sauce 👨‍🍳 https://t.co/0TfC344xKj,0,463
"RT @espnmma: That escalated quickly. 😳 @KhalidTahaMMA

#UFC236 ➡️ https://t.co/EJRAMyfmlc https://t.co/3UOsMuSioc",0,157
RT @ESPNNBA: .@MONSTATREZZ is honoring Nipsey Hussle with some custom Jordan Xs in Game 1 of Clippers-Warriors 🙏🏁 https://t.co/QFKzo79lV5,0,1782
Mood in Toronto https://t.co/aJYCFwmdVV,6521,812
RT @ESPNNBA: D.J. AUGUSTIN DID THAT 🔥,0,655
RT @ESPNNBA: From outta nowhere! https://t.co/7iDce7S0d2,0,197
"On. The. Prowl.

Tiger will play in the final group at the Masters on Sunday. He's just 2 shots back of the lead. https://t.co/J5eX82MKgt",13852,1837
"""I just looked down because he said his daughter was extremely sick, and he was checking on her.""

—Joel Embiid on why he was looking at Amir Johnson's phone on the bench https://t.co/xwZyKnnQ9f",3419,402
"The interim lightweight title is on the line tonight when @BlessedMMA faces @DustinPoirier at #UFC236

Don’t miss the action ➡️ https://t.co/F86x4DOub8 https://t.co/ldBk6dayGq",141,40
RT @SportsCenter: 🚨 TIGER IS TIED FOR THE LEAD AT THE MASTERS 🚨 https://t.co/FYfVAxvPvK,0,2581
Not the start to the playoffs the 76ers were looking for. https://t.co/00hYolRdaJ,2505,397
RT @ESPNNBA: D-Lo waved bye to JJ Redick after fouling him out of the game 👋 https://t.co/I3iwtQ2tx3,0,1693
📱 spotted on the Sixers bench. https://t.co/1Udz19mVVD,15697,2791
Philly fans booed the hometown team after giving up another 3 😬 https://t.co/EpPYodWOEE,5767,820
"RT @ESPNNBA: Jimmy Buckets keeping the 76ers in the game!

He's got 23 in the first half.

(📍 @WellsFargo) https://t.co/CFsvB3g5i5",0,150
"RT @espnmma: ⚡️🔙 MAXimum Potential

Ahead of #UFC236, @arielhelwani goes back to high school with @BlessedMMA https://t.co/vS24xwVgCF",0,85
"Nets: 7-for-11 from 3
76ers: 0-for-11 from 3

Brooklyn up 14 early in the 2nd quarter. https://t.co/ht5alHC8st",2576,280
"Two rising middleweight stars, one belt #UFC236

@KelvinGastelum vs. @stylebender goes down tonight on ESPN+ 👉 https://t.co/NUSzdKT992 https://t.co/Tw8AUmA5uu",127,34
IT'S. ABOUT. TO. GO. DOWN. 👏 https://t.co/DefY850x4n,2492,367
Phil Mickelson is ready to hit 💣s at the Masters 😂 (via @PhilMickelson) https://t.co/UXIP2udtyA,3452,378
"RT @espnmma: 🏆 @BlessedMMA x @DustinPoirier 
🏆 @KelvinGastelum x @stylebender

Let them tell you how to watch #UFC236 @ https://t.co/EJRAMx…",0,70
"On This Date: In 2016, the Warriors won their 73rd game, breaking the 1995-96 Bulls' single-season record. https://t.co/TIWFh81asX",3212,456
"On This Date: 21-year-old @TigerWoods won his first major championship at the Masters. 

His 12-stroke margin of victory is still a tournament record. https://t.co/MX7yjUjfwJ",4051,546
Steph isn't going to let Patrick Beverley get to him. https://t.co/mp5tFj2cyx,8008,835
1️⃣2️⃣ in a row! Loma dominates with a 4th round KO 🇺🇦 https://t.co/NW0v76Qrkq,2005,534
"The No.1 pound-for-pound boxer just made the walk. Lomachenko fights Crolla live now on ESPN+ 🥊

https://t.co/beE3wW08xb https://t.co/u8HfAFLaHu",973,147
"Whatever it takes.

The chase for NBA glory is about to begin 🏆 https://t.co/yQ0pdODEgP",21607,4068
"When great offensive minds meet 🤝

Lomachenko is ready for a fight! The main event begins right now on ESPN+

(via @trboxing) https://t.co/ezvIkpEe6d",484,66
"Lomachenko. Crolla. The battle is almost here 🥊

Watch on E+: https://t.co/pKAnrtjVfV https://t.co/7NXkVBQSsu",240,54
Zion is the first freshman in @DukeMBB history to win the Wooden Award 👏 https://t.co/voy2J0gAgn,8095,1198
Zion keeping us guessing 😂 https://t.co/8PWIQy0F4a,24015,2504
Tiger was pumped up after hitting this birdie on the 15th hole 💪 https://t.co/LadiMAYY3e,3646,459
Tiger almost got taken out by the security guard 😯 https://t.co/wUpiuwLHln,3747,570
Who's been the best defensive player this season?,722,219
"""They're losing one of the best human beings in the NBA."" 

—Steve Kerr on Luke Walton https://t.co/nS4vxkmKjf",7347,703
It's been a rough stretch for the Lakers. https://t.co/q0esSr4nLJ,2111,373
RT @SportsCenter: Breaking: The Lakers and Luke Walton have mutually agreed to part ways. https://t.co/NFAKlZSTG8,0,3701
LIVE from Augusta! @notthefakeSVP joins @espncaddie to talk about Tiger Woods as he begins the second round. https://t.co/deKhMAG3V5,165,33
"We are LIVE from the Masters!

@ESPNCaddie and @Espngreeny are in Augusta with a look at all the action. https://t.co/deKhMAG3V5",112,26
This is going to be good 🍿 https://t.co/K04fNo0ZAt,9747,2068
On This Date: @kobebryant left the game after tearing his Achilles ... but not before sinking both free throws. 🐍 https://t.co/ZUyVbHINb8,78614,15909
RT @SportsCenter: This guy loves his job ⚾️ (via @Cut4) https://t.co/9sD6vUCbhC,0,5054
"Who's your pick for college basketball's top award?

(📍@Wendys) https://t.co/A8mtY9Pdqk",1428,116
"Even in retirement, @DwyaneWade came through for @emmanuelmudiay 👏 https://t.co/Pzuait7dQt",15246,1727
"RT @ESPNNBA: Rare footage of Kobe Bryant playing Beyonce's dad, Mathew Knowles in one-on-one 👀 (via @MathewKnowles) https://t.co/QZmOzCg9jV",0,6009
"RT @SportsCenter: On the day of Nipsey Hussle's funeral, big NBA names offered their support 🙏 https://t.co/6zrKNOxMOg",0,2096
RT @ESPNNFL: The pressure is on in Oakland 😬 https://t.co/nXh1vlG6wk,0,325
Melo hit 'em with the dish last night 😂 https://t.co/h1HkD90j6w,23647,2461
Will the Mariners' 17-season playoff drought end in 2019? 🤔 https://t.co/VUSIma5gjK,2306,242
The moment Derrick Rose found out he was traded from his hometown Chicago Bulls to the Knicks is chilling to watch 😳 (via @Stadium) https://t.co/2SW0OmnRtJ,51289,14075
RT @Disney: It all starts on November 12. For more info: https://t.co/RD04P7jdAT #DisneyPlus https://t.co/M1QI7qkH5p,0,16528
"RT @SportsCenter: Tiger Woods shot a first-round 70. 

He's shot a first-round 70 in 3 of his 4 Masters wins (1997, 2001, 2002) https://t.c…",0,3525
"RT @ESPNStatsInfo: Tiger Woods is off to a good start after a 2-under 70 on Thursday.

He couldn't secure his first 18-hole lead at Augusta…",0,219
Tough call for a talented rookie class 🧐,959,318
"Patrick Beverley was spotted talking to Jae Crowder last night. 

The Jazz face Harden and the Rockets in the first round this weekend. https://t.co/M619qPOJnM",5266,502
RT @SportsCenter: Imagine this 👀 https://t.co/4tZ65wZInJ,0,4714
RT @katienolan: we’re ready @KingJames https://t.co/JLqRP8eDXw,0,1077
.@espnsutcliffe talks with @ESPNCaddie about what to expect from Tiger Woods this time around at Augusta. https://t.co/M0bcVJmE1q,101,12
"“This is a place that just suits him so well.” 

—@MartySmithESPN thinks Jordan Spieth can regain some confidence at the Masters.
 https://t.co/M0bcVJmE1q",172,29
"""Getting an email like that out of nowhere from Game of Thrones? ... This has gotta be bulls---."" 

@ThorBjornsson_ tells @e60 the unlikely story of how he became ""The Mountain."" https://t.co/iNqovXJ28I",1208,189
"LIVE from the Masters!

@ESPNCaddie is joined by @MartySmithESPN and @michaeleaves as they give you 1st round coverage from Augusta. https://t.co/M0bcVJmE1q",116,26
Dirk forever 🙌 (via @dallasmavs) https://t.co/OIL9zAhE11,12080,1274
Robots have Steph Curry-range now 😳 (via @B_LEAGUE) https://t.co/4QUJLCb5vd,67936,16835
"Thank you, @DwyaneWade and @swish41 🙌 https://t.co/zIT548BTEn",15768,2645
The 2019 Masters are underway! https://t.co/0BWcAyHk02,4632,749
Kobe gave D-Wade and Dirk a warm welcome to the Rocking Chair Club. https://t.co/PYg9rZLrFY,13528,1875
These guys filled up stat sheets this season 📈 https://t.co/MpkUbIJiDT,2202,275
RT @SportsCenter: Let the games begin 🙌 https://t.co/6cn3VkHsrW,0,4071
Like fine wine 🍷✊ https://t.co/jMUuXXpqU6,28400,3344
"Triple-doubles for three straight years, Russ is special 👏 https://t.co/3L6TF3tUk0",12590,3075
"RT @SportsCenter: D-Wade had no idea LeBron, CP3 and Melo were coming to his last NBA game ❤️ (via @itsgabrielleu) https://t.co/0BmaO0blPx",0,3853
Dirk's last shot ever — what a career 🙌 https://t.co/LbXiIbXqJV,97105,15861
"Carmelo was the last one to get @DwyaneWade's jersey 👏

#OneLastDance https://t.co/2J1sdZ3Ntz",10417,1486
Dwyane Wade ended his final NBA game ever surrounded by his best friends 🤗 #OneLastDance https://t.co/YVd0LZZTJ3,28193,4841
.@KingJames 😂 https://t.co/gPXd2NJkGM,46124,6613
"What a ride its been! 

Thank you, D-Wade 👏 https://t.co/0De3u4UHNR",17170,4490
"""I'm trying to get that triple-double.""

@DwyaneWade called his shot 🔥 #OneLastDance https://t.co/guaqskam1t",6168,811
"RT @SportsCenter: Triple-double in his last game ...

... ain't that just like D-Wade #OneLastDance https://t.co/EGZD0F2Tob",0,5660
Nash x Dirk forever 🙌 https://t.co/Atp3PiV5cC,6899,618
"RT @espnW: That 3️⃣3️⃣ connection!

@33katielou received a special message from NBA legend Larry Bird, after being selected No. 4 in the WN…",0,502
"""We have a brotherhood that's just so much more than basketball.""

–@KingJames said he couldn't miss @DwyaneWade's #OneLastDance https://t.co/X4LaxpcV7m",12116,1994
"RT @SportsCenter: LeBron, CP3 and Melo all showed up for D-Wade's One Last Dance 👏 https://t.co/N1oPvMOprU",0,21361
"The first round of the @WNBA Draft is in the books!

Here is how everything went down: https://t.co/hp72RLKo6d",1052,202
Dirk was overcome with emotion before his final NBA game 😢🙏 https://t.co/NHueHqTDMM,31297,4961
"2003 ⚡️ 2019 

#OneLastDance for @DwyaneWade https://t.co/kpiH2CpS5B",12112,2143
"Final Four legend ➡️WNBA

Dallas takes Notre Dame's Arike Ogunbowale No. 5 in the draft! 🍀 https://t.co/vNvjLzq8vY",2496,353
"RT @SportsCenter: The pick is in!

Las Vegas takes Notre Dame's Jackie Young No. 1 in the WNBA Draft. https://t.co/ebZagSHMb3",0,566
"D-Wade. LeBron. Carmelo. CP3.

Good friends off the court, ruthless competitors on the court 🤝 https://t.co/aLjgwt1k6l",5179,789
"The Heat came through drippin' 💧for #Onelastdance
(via @MiamiHEAT) https://t.co/uT3VoxxGn7",1993,259
"Two months later, Tom Brady still finding confetti in his helmet 😅 

(via @TomBrady) https://t.co/40kmTxmUJL",6958,766
Ronaldo has more knockout stage goals than Leo Messi and Thomas Müller combined. https://t.co/0XJfC4qrv6,3229,936
Fear. The. Beard. 😤 https://t.co/AFv1Q5QqwF,4328,874
RT @SportsCenter: Cristiano Ronaldo scores his 125th Champions League goal! 🐐 https://t.co/MqVsFwtOfY,0,1642
"""It would be the defining sports memory of our lives.""

Wright Thompson and @ESPNCaddie know Tiger winning the Masters would mean so much to so many people.

https://t.co/LL1c1gho3K",287,41
"We've got Wright Thompson on with @ESPNCaddie and @MattBarrie.

It's time to talk Masters merch and how a first-time visitor spends over $1,000 on average.

https://t.co/b1QaHt8Bzk",103,20
"Is The Masters Par 3 contest cursed?

@ESPNCaddie and @MattBarrie are here for that conversation 🏌️

https://t.co/GWF0XV9CqB",103,34
"We are LIVE from The Masters!

@ESPNCaddie is getting you ready for a tradition unlike any other ⛳️
https://t.co/b1QaHt8Bzk",100,17
"On This Date: 30 years ago, Ken Griffey Jr. hit the first of his 630 career home runs 💪 https://t.co/RYeLbxfJbN",15998,2501
"We tested @AWilliamson54, @youngamazing9 and @Chris_Authentic on their @nyjets knowledge.

And the losers? ... They had to tweet what the winner demanded. 😈 https://t.co/kdd2iV2j2V",647,165
Jumping on the scorers table was eye-opening for @DwyaneWade 😂 https://t.co/1mBSkEu7et,14261,1394
It's official. RJ Barrett has declared for the NBA Draft 😤 https://t.co/38HZPTuPgJ,3439,433
